raw_tweet,sentiment
@Askrlfess bukannya pildun tuh emang harusnya dinikmati semua kalangan ya?,
"Enak juga final pildun netral, ga terlalu deg2an, siapapun yg menang ikut seneng 😂",
@Askrlfess Gw ga suka bola tapi kalo pildun noton. Kenapa ga boleh hah?,
"walopun fans ronaldo, tetap aja seneng ngeliat messi akhirnya ngangkat pildun di akhir karirnya",
"de paul ini gua rasa demam panggung, karna dia kalo dipress dikit langsung jatoh, padahal ga diapa-apain anjg😭😭 cuma ya wajar lah ya, itu final pildun. tangan dingin kaki geter pasti wkwkwk",
"@yamoenesynka @433 Tp sek muda, kesempatane dia ikut pildun masih ada. Barangkali emang bukan rejeki e wkwk",
Cie dah yang abis nonton pilDun. Senyam senyum kan loh semua🤭,
@gilanggiel98 @idextratime Sebelum dia juara pildun juga dia emg udh goat kali😭,
@_unforg3ttwble Nobar apa? Kan pildun na udh abis,
"binus! tadi malem tetangga apt teriak2 selama pildun, berasa lagi nonton pildunnya sendiri sampe tau siapa yang menang dari teriakannya, gws kalian",
"@v_frontline_pc @BaliUtd Karena aturan di pildun jelas sih semakin lama guling2, segitu jg tambahan waktu yg diberikan, walaupun di injury time guling2 tetep ditambahkan waktunya.  Aturan gini fix bikin tontonan menarik sampai akhir",
Lionel Messi dinobatkan sebagai pemain terbaik di Piala Dunia 2022. Ini menunjukan juga bahwa Golden Ball ini merupakan penghargaan keduanya setelah Golden Ball yang Messi dapat di 2014. | 77577sports #77577sports #pestabola #pildun #pestabola2022 #messigoat #goat #lionelmessi  https://t.co/7EcW2X0Qr4,
"Akhirnya pildun selesai juga, bosen tl w isinya bola doang😒",
"Tolong yah, diem aja kenapa? Pildun tuh 4 tahun sekali, jadi siapa aja boleh hype dong? Ya masa bodo dia ga ngerti bola tapi kalau emang pengen hype kenapa sih? Kayak salah banget gitu. Padahal buat seru-seruan gini aja was wes wuss kek hadeh.",
"Maksudnya apa sih goat goat dalam pildun guys? kenapa di ibaratkan sama kambing? plis jelasin huhu maafin aku nanya gini, jangan di saltyin atau direp galak galak ya ga paham soalnya  [askrl]",
"@yoga_rezza @madmoron33 @ardynshufi rules tiap turnamen itu beda2 gan, contoh aja yg paling kelihatan soal tambahan waktu, jd kalo mau bandingin jgn sama pertandingan di luar pildun 2022",
"@idextratime kasian messi,, setelah juara pildun bersama argentina,, pas balik psg bakal di sidang sma bos mbape,,",
"Dari pildun 2022, aku jadi tahu kalo kawan""ku sekarang pada punya proyektor di rumahnya :)",
@idextratime Partai final terbaik semenjak nonton pildun 1986,
"@joyoushehe @Kirasaaa @mushibugyou @Askrlfess 2018 kalo gk salah, pildun mh 4 tahun sekali",
Beneran nonton pildun ni anak anjrt 😭😤,
"Nahh, batal deh, jangan-jangan masih ingin sampai Pildun 2026 kelak #Messi𓃵day   Sukses Bawa Argentina Angkat Trofi Piala Dunia 2022, Lionel Messi Gagal Pensiun dari Tim Nasional?  https://t.co/q2ilqcV2JU",
"pildun terseru, banyak pertandingan yg gak terduga. Dan finalnya puass bgt sih, dapet deg2an dari awal terus golnya banyak. Kalo menurut gw hypenya juga dapet2 aja ah.",
@Askrlfess Ya emang kenapa sihh bisa aja kann setelah pildun ini dia mau ngehype gavi sama sung pas udah balik ke klub?? Terus dia emang mau jdi pecinta bola? 🙄,
@bintangemon Gausah sok tahu bang emang lu panitia pildun,
@floatiezz lagi liat orang war pildun ahahah,
"@OO99chs sibuk kali ya, semalem habis gadang nonton pildun :')",
Teel gw isinya pildun semua wkwk,
"WOWKOWKWK ASIK BGT NGIKUTIN PILDUN DARI STATUS ORANG""",
Yang jelas kebanyakan dari mereka yang gak seneng argentina menang pildun adalah fans ronaldo sakit hati bukan pendukung france.,
"Lu ntn finalnya doank ya bang? ini Pildun paling seru menurut gw, dr penyisihan dah byk kejutan.",
@afrizafa desember taun ngarep pembentukan panitia pildun 2026,
Semalem dipaksa buat nemenin nobar pildun dan sekarang nguantuk😭,
sebagai yg main bola dari umur 5 tahun cukup keren untuk ga ngepost messi menang pildun deep down in my heart selamat buat messi yg jadi panutan,
"@Askrlfess Najis bgt org modelan gini. Kek lu mentang2 lebih tau lama dan lebih paham jd ""keren"" gitu? Gue ga prnh ngikutin pildun. Tapi semalem gue ikut nobar karna emg pildun taun ini banyak bgt plot twisnya. Dan emg finalnya 2 negara yg pemainnya jago2.",
gw msh fomo pildun tp di tv udh live report sidang fs🥲,
pildun thn ini emg bynk plot twist,
"@jati2dijalan @heysuto Iya benar. Bukan pengunduran waktu setelah adanya penjadwalan, melainkan pengunduran waktu bermain yang biasanya pildun diadakan pertengahan tahun jadi akhir tahun. Untuk menghindari cuaca panas yang ada di wilayah arab.",
"@farrasnaufal8 @hipotatochips Terbukti di 2018. Minus nkunku sama benzema, bisa juara pildun. Gelandangnya tahun ini kurang greget, mana pavard nggak dimainin deschamp karna masalah pribadi,",
@pricilliameimor Seru sih pildun tahun ini,
@seblakharam @herul_cules @idextratime Lah kan emg taun ini pildun terakhir messi,
Lucu2 bgt baca reply an tweet pildun hiburan pagi😭,
Messi mengakhiri Era perdebatan Goat dengan juara Pildun 2022 sebagai juara. messi Vs CR7 berakhir!!!,
"@convomfs Pildun 4 tahun sekali. Mending ikut nonton aja, biar hype bareng",
kantorku pagi ini topik nya pildun,
"Dari dulu ga terlalu tertarik sm sepak bola, tp gatau knapa piala dunia tahun ini pgn nonton, dan bener aja banyak kejutan2 yg tak terduga sepanjang pildun 2022😳. Luar biasa pildun di Qatar ini!",
ayooo siapa yang tdi malem pas pildun ribut di note trus di reply dan manjang smpe skrng chtnya?wkwkwk,
rame bgt pildun jd inget sm ffffffjr ekwkek.,
Pildun yang lalu aku menang taruhan 500k wkwkwkkw yang taun ini ga masang taruhan,
"🗣 : ""ah, paling lu suka bola gara-gara pildun aja""  hehehe anda salah, dari dulu jamannya masih sekolah sampe sekarang udah bangkotan gini gua udah suka nonton bola, semua gara-gara bokap gua.  mulai dari club lokal sampe club international hampir semua paham.",
@Askrlfess inilah knp w diemdiem aja selama pildun. mls bgt dibilang tbtb hype dll dll. dahlah diem nyimak aja. netiz lama2 aneh2 aja apa2 dimasalahin kek gapunya kerjaan lain aja,
Ga kerasa pildun dah selesai aja,
@jglommy otomatis kenapa ya padahal semalem gak lihat pildun tapi denger pildun aja auto keinget,
"Ferdy Sambo semalem nonton final Pildun gak, ya? 🤔",
"@Askrlfess Perasaan dari zaman dulu ada aja ya orang yg ngerasa superior soal sepak bola, mulai dari julidin cewek pakai Jersey bola, terus sekarang julid soal cewek nge-hype pildun. Let people enjoy things sekalipun mereka gak ngerti2 banget.",
@idextratime Ronaldo di pildun cma sekelas artur irawan,
Jadi kapan Indonesia masuk Pildun? Masa harus hajat besar kaya Qatar😁,
"@leleohkura Td ada yg kesian liat mbappe kalah, lah sblmnya jg dia udah pegang piala pildun kok 🤣  Lengkap lah Messi akhirnya bs pegang piala, happy ending buat karirnya.",
"nobar pildun yang gabung acara kampanye 🤣, saya senang sekali dengan suasana hiburan yang sangat sederhana ini...  https://t.co/ZmGIg5yqpZ",
Ni bocah 30 menit awal ngerjain ujian malah tidur. Abis nonton pildun yh dik 🫡,
@seojimkim04 benerrr wkwkk pdhl pildun taun ini unexpected,
"Anjir gua nyari soal pildun sekali di tiktok skrg fypnya pildun2 semua, gua ga ngerti anjggg gua cm penasaran sekali skrg fyp gua kek toge",
@SeputarMadrid @Benzema Anjir ini berarti kalau ikut pildun dan juara momentumnya pas banget ya,
Pemain prancis yg main malam tadi banyak yg golden age di pildun 2026. Masuk final lagi keknya next World Cup,
@Dian_Heditio @Gerindra Gw dukung lu sih cuma lu ga masuk pildun jadinya gajadi deh,
"@imeeeemm @Hendra_Syndrome @idextratime Kalo gendong ngegendong mah, di pildun ini messi sama dodo sama2 digendong setim. Cuma yg satu arogan sama ga bisa nahan ego, yang satunya tetep low profile jadinya yg ngegendong juga tetep respect",
@NurkholisMakki @lolitanevercome Nonton 2 edisi pildun tapi gelarnya masih lbh banyak daripada Prancis. Ehehehe,
@cielowoo ada gunanya gue mute beberapa words yang triggering ngajak sedih berjemaah (walaupun otak gue selama pildun keinget dia mulu),
@FaktaSepakbola Moment saat jerman ngotot mau kampanye elbegete di pildun. Hahaha malah terbungkam keadaan  &amp; langsung kena azab ga lolos koalisifikasi. 🤣 cuma pengen bilang. Mampoooossss 🌈🖕 go to hell yeah.,
@Anyauwuu Nyesel bgt ga ngikutin dr awal pildun ini 😔 jd galiat ronaldo kalah deh fhkshdkdh btw haaland tu siapa? Dari portugal kah??,
Abis duit berapa beres pildun semalem?   Gedeeeeeee😫,
"Orang pada ngantuk gegara begadang nonton pildun, gue ngantuk abis minum obat pilek.",
@RizqAdamP @lolitanevercome kirain yang jadi penonton di pildun taun ini tbl tbl,
"ga bohong, tp typing an nya jay td malem pas pildun GANTENG BGT😭🙌🏻",
"Final pildun paling seru tahun 2022 di Qatar, dan kita dipertunjukkan tontonan yg tidak membosankan sd akhir peluit panjang dibunyikan  #FIFAWorldCup  #WorldCupFinal  #ArgentinaVsFrance  #VamosArgentina  #ArgentinaCampeon",
"@convomfs YAIYALAH PILDUN 4 TAUN SEKALI, YA LEBIH PENTING PILDUN LAH, GW JUGA CEWE, MISALNYA W PUNYA COWOK LEBIH MILIH NONTON PILDUN YA W DUKUNG, ORANG LAIN JUGA PUNYA HOBBY BUKAN HARUS FOKUS KE LU DOANG.",
@jurusemangat @idextratime wanjeg pildun mah 4 tahun yakali ada tiap tahun 🤣🤣,
setelah final pildun semalem keliatan mana yg jadi kaya mendadak wkwkwk,
"@idextratime jujurly dari dulu ga terlalu suka messi, tapi melihat dia &amp; argentina selama pildun ini ya harus diakui; he deserve it",
"@convomfs aku cewe juga, tp mmf mbak, INI FINAL PILDUN😭😭☝🏻☝🏻",
"@bintangemon Lebih rame final pildun daripada final suca, garing",
@NurkholisMakki @lolitanevercome Yang ngalahin Prancis di Pildun 2006 mek,
@whentheraingrow Efek nonton pildun kah?,
@sigrarseniop Krna semalem begadang pildun,
siapa cobol alias cowo bola km selama pildun kemarin,
"dari awal piala dunia udah punya feeling argentina menang walaupun aku ga ngikutin pildun wkwk, luv ama argentina🫶🏻",
"@VictorLUHG @idextratime influence doang gede, pildun 0. skip",
@centgliese nntn pildun euy semalem,
"wishlist rn, semoga Indonesia masuk Pildun 2026 (Piala Madun)⚽️",
"uda gamasuk squad argentina pildun tp ikut selebrasi berasa berjasa, ucl pun sulitttttt chakzzzzz",
@ferdi_fdj @otongkoil w hadir sebagai org yg tidak juga nonton pildun,
mbappe bisa yuk 2026 kmu win pildun lg semangat,
"@Askrlfess bodo amat, emang yg nyiptain pildun elu",
"@alexasaffira Wajarlah klo France kalah di Final Pildun, Krn Pemain France bukan asli orang Eropa. Pemainnya Kebanyakan 99% Impor dari Afrika. 🤣🤣",
"@Partono_ADjem Ronaldinho 2001 ke PSG, 2002 juara 2006 maen di barca, pildun gagal",
"Sudah ku tebak, fyp tiktok isinya ""GOAT ITU MINIMAL PUNYA PILDUN""",
Tp final pildun lbih seru dari final suca lho bang 🙏🏻,
"Pildun selesai, sekarang mana link beli tiket AFF 2022 Indonesia vs Kamboja, 19.30, SUGBK, 23 Desember 2022?",
"bukannya fomo atau apa tp baru kmrn nonton live pertandingan pildun final sm deda dan ternyata seru wkwk nyesel knp ga dr kmrn kmrn aja nonton huhu gue ngiranya sepakbola tuh persib persija, tawuran gt anjg tolol lah pemikiran gue",
Tensi gw naik tadi malem. Final tergila dari 5 pildun yang gw ikutin,
cok gua mimpi indo masuk pildun terus jadi winner ajg,
"gkpp om mbappe masih ada next pildun, yuk semangat yuk",
Jadi nyesel bgt ga nobar pildun :(,
Baju one set ⭐4.9  https://t.co/dAbOfUwbnu  Dybala Drake Raul Lemos Portugal Di Maria LEE TAEYONG Arab Saudi Autumn Mnet Enola Pildun senin  menang kalah penting sarapan  https://t.co/zsdZzpgw2x,
Di hari Senin ini kita harus Semangat karena sekuat apapun Haaland jika tidak ikut Pildun maka Emi Martinez akan selalu membendung tendangan lawan. Ayo bangkit bergerak bersama  #PolriPeduliDisabilitas Bentuk Pelayanan Ramah Kepolisian  https://t.co/sGXxP407ns,
"Kok bisa ya gak ikut ngebela tim sampe juara tp ngebacot nya paling gede, yg dikatain anak 20 tahun baru debut pildun lg. Salah apa dia njir",
"tapi emang dari tahun 2010 tahun dimana gw bener2 ngikutin piala dunia. pildun tahun ini tuh bener2 gokil banget, banyak hasil2 match yg ga ketebak, dan seru. gokil👏",
sori ya gais gabisa ikut euforia pildun...gua gapaham anjg,
"@SZulfriadi @idextratime Yasudah anggap aja juara pildun kali ini timnas Indonesia, biar km bisa mati dalam keadaan damai",
"Jalin Silaturahmi dan Jaga Kamtibmas, Polsek Batuaji Gelar Nobar Final Pildun  https://t.co/rCwmmFxAvJ",
@withlovedrey NGAKAK BGT WKWKWKWK RILL KORBAN MAS MAS STARCOMP NONTON PILDUN 😭😭😭,
"pildun udh kelar, cepet retake woi",
"Next, Pildun bakal juara.! Euro pun, kau yg memimpin.! Semangat, Ayam Jago!!!  https://t.co/Zbvm2YSCc0",
"Yah ..sdih.sepi udh gaada pildun lg;;""",
Real goat itu yang menang pildun ya adik adik,
@Syarinita10 belum bangun habis nobar pildun semalam kali :),
@agusdaffa24 @TokiAnakJoyboy @KiswantoWahyu @registaco Pildun ga bisa jadi patokan bakal jadi pemain terbaik dunia juga sih ..  selain konsisten sih yg d lakukan Messi ga bakal ada bisa lagi sih .. mbape selevel Henry senior nya paling mentok kaya ronaldo,
"@MafiaWasit Ngebet banget ibul sampe ngangkat tropi gede,boro2 juara masuk pildun syulittt🤣😂🥴",
@PapaBerni @SerieA_Lawas Mantep nih gambarnya disambut legend2 serie a yg juara pildun,
"@halulogy_ Pildun 2014 deh terakhir ngegilain dia. Benerr, sekarang udah tiga aja buntutnya. Mana mirip semua lagi.",
@TXTdariHunterV2 km nonton pildun gak smlem,
"@menfesspelangi_ Engga, abis nonton pildun",
"@convomfs bodoamat, pildun ga tiap hari",
"lah aneh, nonton pildun 4 thn sekali, lah pcrn kan bisa tiap hari lol.",
"@Muhammad_Saewad 3k T bib ongkos buat ngadain hajatan pildun,darimana duidnya bangsa kita😂",
"@convomfs yaiyqlqh org pildun brp taun sekali, ketemu lo tiap hari,",
"@WidasSatyo Sebagai tim Cristiano dalam perdebatan dua goat ini, emang kudu legowo liak beliau akhirnya meminang trofi pildun 🥲",
"@idextratime Lah telat, udah juara, kl mau sebelum pildun biar tanpa klub kea goat yg satunya",
"@_ArisBoky @The_RedsIndo Apa hubungannya olimpiade, pildun U-20, finalissima, dengan ballon d or 2022?",
@realmadridindo1 🤣🤣🤣impian pildun 2014 messi ilang karena goalnya dia,
"@radenrauf Jujur kasian banget sama Mbappe, soalnya dia pasti udah capek banget buat nyamain kedudukan, eh malah kalah adu pinalti. Wajar si klo dia kecewa banget😭 gapapa masih ada next pildun Mbappe",
@Afrel_Christian @bayuanggara08 @SerieA_Lawas PSG sebelumnya gada ya? Mbappe pildun 2018 kan dah ada ya,
Njir ngakak klo inget semalem sebelah rumah pada nobar pildun pas lagi seru2nya tiba2 listriknya mati 🤣🤣 auto pada tereak2 😂🤣,
@Askrlfess ya knp si aku dulu pertama nonton bola juga gara2 pildun pas liat CR di koran terus merembet. emg ada gt org baru lahir lgsg bisa ngekritik mbappe hhh,
"@Mastolib6 @ini_zahra2 messi udh ngerasain ucl sama barca + baru dapet pildun, mungkin mainnya gak terlalu ngotot nanti, kl mbappe pasti ngotot kan blm ngerasain juara ucl.",
@pptra_ @idextratime buset pas event pildun yg lalu masih muda kok kagak menang jh😅,
@brfootball duh karunya teuing pak Raul Lemos. geura uih ka timtim jang. masih ngora keneh bisa ke pildun berikutnyah.,
WC fantasy sudah berakhir.  Berikut Top 2 kelasemen Akhir JUVENTINI worldcup.  Bagi pemenang peringkat 1 dan 2  silahkan replay tweet ini.  Lalu DM saya.   Untuk reward Jersey Juara pildun ongkirny ditanggung pemenang.  https://t.co/AxKqk6e9i9,
"Lagi nungguin data nih, berapa banyak perputaran uang final PILDUN hihi..",
"efek semalem nonton final pildun, senin ini luar biasa berat mata… untung rame!",
@yawnzznloverr aaaaaaaaaaa😭😭😭😭😭😭😭😭 jadi ikut sediiiihhhhh kenapa cepet banget sih pildun??! kan masi mau seru seruan😭,
"@convomfs Seenggk nya sebelum nonton pildun kan telponan, knp ga usaha untuk dengerin gua. Tp dia sibuk game, gua dikacangin. Pdhl klo dia mau dngrin sebentar aja gua gpp bgt dia mau ngapain jg.",
"@convomfs Lebay banget anjeng, lu pikir pildun sebulan sekali",
"Baca replyan pildun isinya meme mbappe kabeh wkwkw ngakak lucu tp ikutan sedih soalnya doi sendirian ngelawan argen, pasti cape bgt tuh",
"@Askrlfess gua cowok ga ngerti bola ga ngikutin pildun sama sekali, biasa aja anjeng, sewajib apa sih harus ngikutin pildun tod",
Rekam digital wawancara ungkap jika Proyek SWRO sudah berjalan di era Gubernur Ahok. Seenaknya saja klaim karya orang lain!  #AQUADULU #FIFAWorldCup #Qatar2022 Arab Saudi Dybala Raul Lemos Cakep Pildun WHAT A GAME LEE TAEYONG Pentagon Kalah Emi Martinez Senin Menang Raul Lemos  https://t.co/wgZ2ltEqUu,
@IMCMushroom Bukan lagi pemimpin formal da. belum juga masa kampanye itu peraturan udah ngeduluin dalam pildun hukumnya off side,
"@my_pildon Disaat Jungkook dancing sambil nyanyi di panggung pildun, aq ga kuasa unk ga suka si bujang 💜🤣",
info skor pildun,
"@Kirasaaa @idextratime rill, penaldo angkat trofi pildun di universe ke 404",
"salah ya ikut meramaikan gitu? pildun 4 tahun sekali bruh, kapan lagi mau ngehype nya kalau bukan sekarang?",
Siapa yang abis nonton pildun jam 2 pagi dengerin don’t look back in anger nya oasis dan galau🙈,
Rekomendasi Asbak lucuuu dan korek api estetik 🔥  Asbak lucu 1.🖇  https://t.co/V1UP4yBhNY 2.🖇  https://t.co/LtY6U0tZXr  Korek api estetik 3.🖇  https://t.co/cf6bijPAZp 4.🖇  https://t.co/xEf608pFpU  Pildun drake aguero maria greatest of all time dybala thuran maupay de paul giroud  https://t.co/uT7JIgUwrO,
"Etika politik saja Anies tidak punya bagaimana mau jadi presiden RI, apa kita rela Indonesia dipimpin sosok tak punya etika?  #AQUADULU #FIFAWorldCup #Qatar2022 Arab Saudi Dybala Raul Lemos Cakep Pildun WHAT A GAME LEE TAEYONG Pentagon Kalah Emi Martinez Senin Menang Raul Lemos  https://t.co/o9wWVK0Z0h",
Nyari link streaming pildun sna sini menit trkhir malah ketiduran wkwk,
